Entity,Code,Day,people_fully_vaccinated
New Hampshire,,2021-02-09,47409
New Hampshire,,2021-02-10,50602
New Hampshire,,2021-02-11,53145
New Hampshire,,2021-02-12,55696
New Hampshire,,2021-02-13,59402
New Hampshire,,2021-02-14,61658
New Hampshire,,2021-02-16,65235
New Hampshire,,2021-02-17,66108
New Hampshire,,2021-02-18,69617
New Hampshire,,2021-02-19,74721
New Hampshire,,2021-02-20,78361
New Hampshire,,2021-02-21,81490
New Hampshire,,2021-02-22,85308
New Hampshire,,2021-02-23,86394
New Hampshire,,2021-02-24,88867
New Hampshire,,2021-02-25,91680
New Hampshire,,2021-02-26,94796
New Hampshire,,2021-02-27,97674
New Hampshire,,2021-02-28,99875
New Hampshire,,2021-03-01,100268
New Hampshire,,2021-03-02,101109
New Hampshire,,2021-03-03,103470
New Hampshire,,2021-03-04,106637
New Hampshire,,2021-03-05,109525
New Hampshire,,2021-03-06,114351
New Hampshire,,2021-03-07,117145
New Hampshire,,2021-03-08,120116
New Hampshire,,2021-03-09,123431
New Hampshire,,2021-03-10,128318
New Hampshire,,2021-03-11,134741
New Hampshire,,2021-03-12,140893
New Hampshire,,2021-03-13,150592
New Hampshire,,2021-03-14,155650
New Hampshire,,2021-03-15,158168
New Hampshire,,2021-03-16,161024
New Hampshire,,2021-03-17,163149
New Hampshire,,2021-03-18,167586
New Hampshire,,2021-03-19,172604
New Hampshire,,2021-03-20,178005
New Hampshire,,2021-03-21,184960
New Hampshire,,2021-03-22,190473
New Hampshire,,2021-03-23,194726
New Hampshire,,2021-03-24,200089
New Hampshire,,2021-03-25,206493
New Hampshire,,2021-03-26,211634
New Hampshire,,2021-03-27,219594
New Hampshire,,2021-03-28,228288
New Hampshire,,2021-03-29,230996
New Hampshire,,2021-03-30,234147
New Hampshire,,2021-03-31,239872
New Hampshire,,2021-04-01,247295
New Hampshire,,2021-04-02,252302
New Hampshire,,2021-04-03,261125
New Hampshire,,2021-04-04,268288
New Hampshire,,2021-04-05,270185
New Hampshire,,2021-04-06,273259
New Hampshire,,2021-04-07,282496
New Hampshire,,2021-04-08,293087
New Hampshire,,2021-04-09,301313
New Hampshire,,2021-04-10,313700
New Hampshire,,2021-04-11,327331
New Hampshire,,2021-04-12,339822
New Hampshire,,2021-04-13,346316
New Hampshire,,2021-04-14,351794
New Hampshire,,2021-04-15,363308
New Hampshire,,2021-04-16,372094
New Hampshire,,2021-04-17,379776
New Hampshire,,2021-04-18,386859
New Hampshire,,2021-04-19,388773
New Hampshire,,2021-04-20,390915
New Hampshire,,2021-04-21,393966
New Hampshire,,2021-04-22,395833
New Hampshire,,2021-04-23,397718
New Hampshire,,2021-04-24,399399
New Hampshire,,2021-04-25,400117
New Hampshire,,2021-04-26,400809
New Hampshire,,2021-04-27,401091
New Hampshire,,2021-04-28,402306
New Hampshire,,2021-04-29,403679
New Hampshire,,2021-04-30,404833
New Hampshire,,2021-05-01,406448
New Hampshire,,2021-05-02,407883
New Hampshire,,2021-05-03,408894
New Hampshire,,2021-05-04,410323
New Hampshire,,2021-05-05,411500
New Hampshire,,2021-05-06,411500
New Hampshire,,2021-05-07,447391
New Hampshire,,2021-05-08,449102
New Hampshire,,2021-05-09,450422
New Hampshire,,2021-05-10,451731
New Hampshire,,2021-05-11,452421
New Hampshire,,2021-05-12,454458
New Hampshire,,2021-05-13,478289
New Hampshire,,2021-05-14,479672
New Hampshire,,2021-05-15,481364
New Hampshire,,2021-05-16,482876
New Hampshire,,2021-05-17,483812
New Hampshire,,2021-05-18,485455
New Hampshire,,2021-05-19,515707
New Hampshire,,2021-05-20,517299
New Hampshire,,2021-05-21,555472
New Hampshire,,2021-05-22,556922
New Hampshire,,2021-05-23,558517
New Hampshire,,2021-05-24,561004
New Hampshire,,2021-05-25,561808
New Hampshire,,2021-05-26,562776
New Hampshire,,2021-05-27,652539
New Hampshire,,2021-05-28,658822
New Hampshire,,2021-05-29,659065
New Hampshire,,2021-05-30,659284
New Hampshire,,2021-06-01,669207
New Hampshire,,2021-06-02,674993
New Hampshire,,2021-06-03,675168
New Hampshire,,2021-06-04,679875
New Hampshire,,2021-06-05,684563
New Hampshire,,2021-06-06,684899
New Hampshire,,2021-06-07,693340
New Hampshire,,2021-06-08,710914
New Hampshire,,2021-06-09,711151
New Hampshire,,2021-06-10,715515
New Hampshire,,2021-06-11,718757
New Hampshire,,2021-06-12,722159
New Hampshire,,2021-06-13,722573
New Hampshire,,2021-06-14,723087
New Hampshire,,2021-06-15,730076
New Hampshire,,2021-06-16,735827
New Jersey,,2021-01-12,14306
New Jersey,,2021-01-13,26926
New Jersey,,2021-01-15,36741
New Jersey,,2021-01-19,43879
New Jersey,,2021-01-20,49420
New Jersey,,2021-01-21,49420
New Jersey,,2021-01-22,56213
New Jersey,,2021-01-23,61506
New Jersey,,2021-01-24,65164
New Jersey,,2021-01-25,69374
New Jersey,,2021-01-26,72212
New Jersey,,2021-01-27,79648
New Jersey,,2021-01-28,88198
New Jersey,,2021-01-29,108740
New Jersey,,2021-01-30,117791
New Jersey,,2021-01-31,123147
New Jersey,,2021-02-01,127552
New Jersey,,2021-02-02,137096
New Jersey,,2021-02-03,145570
New Jersey,,2021-02-04,145570
New Jersey,,2021-02-05,157642
New Jersey,,2021-02-06,199040
New Jersey,,2021-02-07,210601
New Jersey,,2021-02-08,221465
New Jersey,,2021-02-09,240470
New Jersey,,2021-02-10,259944
New Jersey,,2021-02-11,280021
New Jersey,,2021-02-12,305518
New Jersey,,2021-02-13,332888
New Jersey,,2021-02-14,350955
New Jersey,,2021-02-16,383659
New Jersey,,2021-02-17,407180
New Jersey,,2021-02-18,433066
New Jersey,,2021-02-19,458928
New Jersey,,2021-02-20,484965
New Jersey,,2021-02-21,510377
New Jersey,,2021-02-22,551548
New Jersey,,2021-02-23,576817
New Jersey,,2021-02-24,599628
New Jersey,,2021-02-25,631768
New Jersey,,2021-02-26,670703
New Jersey,,2021-02-27,700924
New Jersey,,2021-02-28,722507
New Jersey,,2021-03-01,730381
New Jersey,,2021-03-02,758817
New Jersey,,2021-03-03,779227
New Jersey,,2021-03-04,801346
New Jersey,,2021-03-05,829628
New Jersey,,2021-03-06,857205
New Jersey,,2021-03-07,878218
New Jersey,,2021-03-08,898336
New Jersey,,2021-03-09,923455
New Jersey,,2021-03-10,953326
New Jersey,,2021-03-11,998133
New Jersey,,2021-03-12,1027702
New Jersey,,2021-03-13,1063758
New Jersey,,2021-03-14,1084991
New Jersey,,2021-03-15,1104854
New Jersey,,2021-03-16,1129830
New Jersey,,2021-03-17,1162372
New Jersey,,2021-03-18,1197797
New Jersey,,2021-03-19,1227118
New Jersey,,2021-03-20,1258003
New Jersey,,2021-03-21,1284545
New Jersey,,2021-03-22,1307969
New Jersey,,2021-03-23,1310353
New Jersey,,2021-03-24,1368524
New Jersey,,2021-03-25,1405724
New Jersey,,2021-03-26,1445318
New Jersey,,2021-03-27,1491691
New Jersey,,2021-03-28,1538648
New Jersey,,2021-03-29,1566611
New Jersey,,2021-03-30,1613922
New Jersey,,2021-03-31,1659604
New Jersey,,2021-04-01,1730178
New Jersey,,2021-04-02,1796703
New Jersey,,2021-04-03,1849501
New Jersey,,2021-04-04,1890162
New Jersey,,2021-04-05,1910700
New Jersey,,2021-04-06,1948426
New Jersey,,2021-04-07,2007906
New Jersey,,2021-04-08,2077411
New Jersey,,2021-04-09,2153059
New Jersey,,2021-04-10,2236169
New Jersey,,2021-04-11,2288890
New Jersey,,2021-04-12,2335482
New Jersey,,2021-04-13,2391528
New Jersey,,2021-04-14,2445130
New Jersey,,2021-04-15,2494175
New Jersey,,2021-04-16,2542293
New Jersey,,2021-04-17,2600534
New Jersey,,2021-04-18,2637550
New Jersey,,2021-04-19,2673898
New Jersey,,2021-04-20,2711069
New Jersey,,2021-04-21,2759775
New Jersey,,2021-04-22,2811184
New Jersey,,2021-04-23,2873499
New Jersey,,2021-04-24,2930275
New Jersey,,2021-04-25,2974166
New Jersey,,2021-04-26,3008260
New Jersey,,2021-04-27,3050496
New Jersey,,2021-04-28,3099737
New Jersey,,2021-04-29,3150175
New Jersey,,2021-04-30,3202180
New Jersey,,2021-05-01,3253642
New Jersey,,2021-05-02,3286591
New Jersey,,2021-05-03,3316641
New Jersey,,2021-05-04,3354569
New Jersey,,2021-05-05,3409035
New Jersey,,2021-05-06,3462111
New Jersey,,2021-05-07,3531018
New Jersey,,2021-05-08,3592009
New Jersey,,2021-05-09,3643468
New Jersey,,2021-05-10,3684900
New Jersey,,2021-05-11,3715081
New Jersey,,2021-05-12,3759173
New Jersey,,2021-05-13,3796892
New Jersey,,2021-05-14,3841128
New Jersey,,2021-05-15,3889378
New Jersey,,2021-05-16,3922123
New Jersey,,2021-05-17,3941273
New Jersey,,2021-05-18,3965605
New Jersey,,2021-05-19,4010836
New Jersey,,2021-05-20,4051601
New Jersey,,2021-05-21,4101787
New Jersey,,2021-05-22,4135717
New Jersey,,2021-05-23,4163503
New Jersey,,2021-05-24,4177064
New Jersey,,2021-05-25,4198864
New Jersey,,2021-05-26,4226392
New Jersey,,2021-05-27,4256025
New Jersey,,2021-05-28,4279512
New Jersey,,2021-05-29,4307649
New Jersey,,2021-05-30,4325374
New Jersey,,2021-06-01,4341543
New Jersey,,2021-06-02,4362434
New Jersey,,2021-06-03,4389480
New Jersey,,2021-06-04,4413738
New Jersey,,2021-06-05,4414559
New Jersey,,2021-06-06,4444103
New Jersey,,2021-06-07,4475354
New Jersey,,2021-06-08,4510374
New Jersey,,2021-06-09,4511429
New Jersey,,2021-06-10,4543290
New Jersey,,2021-06-11,4581122
New Jersey,,2021-06-12,4623291
New Jersey,,2021-06-13,4664529
New Jersey,,2021-06-14,4653627
New Jersey,,2021-06-15,4704352
New Jersey,,2021-06-16,4737908
New Mexico,,2021-01-12,11335
New Mexico,,2021-01-13,12426
New Mexico,,2021-01-15,18711
New Mexico,,2021-01-19,23236
New Mexico,,2021-01-20,24706
New Mexico,,2021-01-21,27014
New Mexico,,2021-01-22,29278
New Mexico,,2021-01-23,33133
New Mexico,,2021-01-24,34878
New Mexico,,2021-01-25,35507
New Mexico,,2021-01-26,35823
New Mexico,,2021-01-27,38292
New Mexico,,2021-01-28,41669
New Mexico,,2021-01-29,46878
New Mexico,,2021-01-30,50153
New Mexico,,2021-01-31,56314
New Mexico,,2021-02-01,60099
New Mexico,,2021-02-02,60740
New Mexico,,2021-02-03,62821
New Mexico,,2021-02-04,67246
New Mexico,,2021-02-05,71951
New Mexico,,2021-02-06,78774
New Mexico,,2021-02-07,83100
New Mexico,,2021-02-08,87916
New Mexico,,2021-02-09,88738
New Mexico,,2021-02-10,92720
New Mexico,,2021-02-11,101665
New Mexico,,2021-02-12,111954
New Mexico,,2021-02-13,118379
New Mexico,,2021-02-14,128316
New Mexico,,2021-02-16,137520
New Mexico,,2021-02-17,139262
New Mexico,,2021-02-18,144049
New Mexico,,2021-02-19,177122
New Mexico,,2021-02-20,186104
New Mexico,,2021-02-21,194771
New Mexico,,2021-02-22,200459
New Mexico,,2021-02-23,203441
New Mexico,,2021-02-24,206504
New Mexico,,2021-02-25,214411
New Mexico,,2021-02-26,224643
New Mexico,,2021-02-27,233526
New Mexico,,2021-02-28,245357
New Mexico,,2021-03-01,248615
New Mexico,,2021-03-02,254632
New Mexico,,2021-03-03,260535
New Mexico,,2021-03-04,264446
New Mexico,,2021-03-05,272879
New Mexico,,2021-03-06,288529
New Mexico,,2021-03-07,294681
New Mexico,,2021-03-08,303277
New Mexico,,2021-03-09,304689
New Mexico,,2021-03-10,305392
New Mexico,,2021-03-11,316298
New Mexico,,2021-03-12,326268
New Mexico,,2021-03-13,334582
New Mexico,,2021-03-14,348248
New Mexico,,2021-03-15,353640
New Mexico,,2021-03-16,363688
New Mexico,,2021-03-17,368179
New Mexico,,2021-03-18,378563
New Mexico,,2021-03-19,390600
New Mexico,,2021-03-20,407096
New Mexico,,2021-03-21,419226
New Mexico,,2021-03-22,425109
New Mexico,,2021-03-23,426426
New Mexico,,2021-03-24,431463
New Mexico,,2021-03-25,440243
New Mexico,,2021-03-26,450916
New Mexico,,2021-03-27,462221
New Mexico,,2021-03-28,477055
New Mexico,,2021-03-29,485160
New Mexico,,2021-03-30,486883
New Mexico,,2021-03-31,493018
New Mexico,,2021-04-01,503075
New Mexico,,2021-04-02,519339
New Mexico,,2021-04-03,534359
New Mexico,,2021-04-04,544771
New Mexico,,2021-04-05,549244
New Mexico,,2021-04-06,550694
New Mexico,,2021-04-07,554548
New Mexico,,2021-04-08,570641
New Mexico,,2021-04-09,587476
New Mexico,,2021-04-10,604216
New Mexico,,2021-04-11,615420
New Mexico,,2021-04-12,621671
New Mexico,,2021-04-13,624260
New Mexico,,2021-04-14,632216
New Mexico,,2021-04-15,640363
New Mexico,,2021-04-16,655962
New Mexico,,2021-04-17,667548
New Mexico,,2021-04-18,677945
New Mexico,,2021-04-19,683924
New Mexico,,2021-04-20,685850
New Mexico,,2021-04-21,693660
New Mexico,,2021-04-22,704616
New Mexico,,2021-04-23,721522
New Mexico,,2021-04-24,735020
New Mexico,,2021-04-25,745059
New Mexico,,2021-04-26,748386
New Mexico,,2021-04-27,749802
New Mexico,,2021-04-28,755789
New Mexico,,2021-04-29,764785
New Mexico,,2021-04-30,779361
New Mexico,,2021-05-01,795559
New Mexico,,2021-05-02,808654
New Mexico,,2021-05-03,816727
New Mexico,,2021-05-04,817718
New Mexico,,2021-05-05,823264
New Mexico,,2021-05-06,835272
New Mexico,,2021-05-07,847535
New Mexico,,2021-05-08,863845
New Mexico,,2021-05-09,871789
New Mexico,,2021-05-10,878160
New Mexico,,2021-05-11,880151
New Mexico,,2021-05-12,884819
New Mexico,,2021-05-13,902795
New Mexico,,2021-05-14,911391
New Mexico,,2021-05-15,922041
New Mexico,,2021-05-16,927399
New Mexico,,2021-05-17,934402
New Mexico,,2021-05-18,936258
New Mexico,,2021-05-19,941868
New Mexico,,2021-05-20,948428
New Mexico,,2021-05-21,954654
New Mexico,,2021-05-22,958928
New Mexico,,2021-05-23,970617
New Mexico,,2021-05-24,972891
New Mexico,,2021-05-25,973947
New Mexico,,2021-05-26,980700
New Mexico,,2021-05-27,985346
New Mexico,,2021-05-28,994725
New Mexico,,2021-05-29,999301
New Mexico,,2021-05-30,1003052
New Mexico,,2021-06-01,1005056
New Mexico,,2021-06-02,1006019
New Mexico,,2021-06-03,1009421
New Mexico,,2021-06-04,1013369
New Mexico,,2021-06-05,1013896
New Mexico,,2021-06-06,1018206
New Mexico,,2021-06-07,1023353
New Mexico,,2021-06-08,1027403
New Mexico,,2021-06-09,1027932
New Mexico,,2021-06-10,1032269
New Mexico,,2021-06-11,1036832
New Mexico,,2021-06-12,1039657
New Mexico,,2021-06-13,1050734
New Mexico,,2021-06-14,1053538
New Mexico,,2021-06-15,1060930
New Mexico,,2021-06-16,1070030
New York State,,2021-01-12,36422
New York State,,2021-01-13,44512
New York State,,2021-01-15,73523
New York State,,2021-01-19,102187
New York State,,2021-01-20,106821
New York State,,2021-01-21,120801
New York State,,2021-01-22,142005
New York State,,2021-01-23,162685
New York State,,2021-01-24,176659
New York State,,2021-01-25,183915
New York State,,2021-01-26,189791
New York State,,2021-01-27,212802
New York State,,2021-01-28,238722
New York State,,2021-01-29,271874
New York State,,2021-01-30,303102
New York State,,2021-01-31,329795
New York State,,2021-02-01,344325
New York State,,2021-02-02,353127
New York State,,2021-02-03,368054
New York State,,2021-02-04,388798
New York State,,2021-02-05,426368
New York State,,2021-02-06,468747
New York State,,2021-02-07,519101
New York State,,2021-02-08,554262
New York State,,2021-02-09,572426
New York State,,2021-02-10,619504
New York State,,2021-02-11,668178
New York State,,2021-02-12,721554
New York State,,2021-02-13,778565
New York State,,2021-02-14,833444
New York State,,2021-02-16,924475
New York State,,2021-02-17,955337
New York State,,2021-02-18,993790
New York State,,2021-02-19,1066991
New York State,,2021-02-20,1117514
New York State,,2021-02-21,1167934
New York State,,2021-02-22,1205614
New York State,,2021-02-23,1241540
New York State,,2021-02-24,1266482
New York State,,2021-02-25,1291976
New York State,,2021-02-26,1325906
New York State,,2021-02-27,1368488
New York State,,2021-02-28,1430288
New York State,,2021-03-01,1473773
New York State,,2021-03-02,1510765
New York State,,2021-03-03,1544883
New York State,,2021-03-04,1574158
New York State,,2021-03-05,1604606
New York State,,2021-03-06,1644257
New York State,,2021-03-07,1692014
New York State,,2021-03-08,1752004
New York State,,2021-03-09,1792253
New York State,,2021-03-10,1845103
New York State,,2021-03-11,1899848
New York State,,2021-03-12,1954049
New York State,,2021-03-13,2048700
New York State,,2021-03-14,2049086
New York State,,2021-03-15,2106643
New York State,,2021-03-16,2160663
New York State,,2021-03-17,2211524
New York State,,2021-03-18,2260668
New York State,,2021-03-19,2310782
New York State,,2021-03-20,2358465
New York State,,2021-03-21,2415638
New York State,,2021-03-22,2469786
New York State,,2021-03-23,2531467
New York State,,2021-03-24,2595344
New York State,,2021-03-25,2659823
New York State,,2021-03-26,2744807
New York State,,2021-03-27,2846185
New York State,,2021-03-28,2960695
New York State,,2021-03-29,3071121
New York State,,2021-03-30,3158458
New York State,,2021-03-31,3285602
New York State,,2021-04-01,3362056
New York State,,2021-04-02,3714514
New York State,,2021-04-03,3901557
New York State,,2021-04-04,4025832
New York State,,2021-04-05,4091857
New York State,,2021-04-06,4151808
New York State,,2021-04-07,4291740
New York State,,2021-04-08,4404749
New York State,,2021-04-09,4541344
New York State,,2021-04-10,4696961
New York State,,2021-04-11,4833937
New York State,,2021-04-12,4931444
New York State,,2021-04-13,5035736
New York State,,2021-04-14,5137853
New York State,,2021-04-15,5238268
New York State,,2021-04-16,5348409
New York State,,2021-04-17,5459423
New York State,,2021-04-18,5576166
New York State,,2021-04-19,5645106
New York State,,2021-04-20,5714340
New York State,,2021-04-21,5789997
New York State,,2021-04-22,5874354
New York State,,2021-04-23,5989190
New York State,,2021-04-24,6096861
New York State,,2021-04-25,6185368
New York State,,2021-04-26,6255867
New York State,,2021-04-27,6330749
New York State,,2021-04-28,6435452
New York State,,2021-04-29,6579272
New York State,,2021-04-30,6721308
New York State,,2021-05-01,6861832
New York State,,2021-05-02,6937401
New York State,,2021-05-03,6993909
New York State,,2021-05-04,7072752
New York State,,2021-05-05,7190369
New York State,,2021-05-06,7324286
New York State,,2021-05-07,7427595
New York State,,2021-05-08,7547538
New York State,,2021-05-09,7666821
New York State,,2021-05-10,7765458
New York State,,2021-05-11,7842123
New York State,,2021-05-12,7929487
New York State,,2021-05-13,8011020
New York State,,2021-05-14,8093911
New York State,,2021-05-15,8192250
New York State,,2021-05-16,8272430
New York State,,2021-05-17,8321690
New York State,,2021-05-18,8370512
New York State,,2021-05-19,8450267
New York State,,2021-05-20,8522398
New York State,,2021-05-21,8613844
New York State,,2021-05-22,8679824
New York State,,2021-05-23,8747146
New York State,,2021-05-24,8783612
New York State,,2021-05-25,8824107
New York State,,2021-05-26,8875904
New York State,,2021-05-27,8928854
New York State,,2021-05-28,8982777
New York State,,2021-05-29,9041431
New York State,,2021-05-30,9091146
New York State,,2021-06-01,9143738
New York State,,2021-06-02,9177409
New York State,,2021-06-03,9201500
New York State,,2021-06-04,9243929
New York State,,2021-06-05,9298405
New York State,,2021-06-06,9324668
New York State,,2021-06-07,9412618
New York State,,2021-06-08,9467256
New York State,,2021-06-09,9521100
New York State,,2021-06-10,9523380
New York State,,2021-06-11,9598252
New York State,,2021-06-12,9656450
New York State,,2021-06-13,9722653
New York State,,2021-06-14,9790176
New York State,,2021-06-15,9842185
New York State,,2021-06-16,9928815
North Carolina,,2021-01-12,19293
North Carolina,,2021-01-13,35148
North Carolina,,2021-01-15,42790
North Carolina,,2021-01-19,54012
North Carolina,,2021-01-20,58407
North Carolina,,2021-01-21,66736
North Carolina,,2021-01-22,74427
North Carolina,,2021-01-23,79197
North Carolina,,2021-01-24,83752
North Carolina,,2021-01-25,86064
North Carolina,,2021-01-26,87292
North Carolina,,2021-01-27,88145
North Carolina,,2021-01-28,120480
North Carolina,,2021-01-29,120946
North Carolina,,2021-01-30,135263
North Carolina,,2021-01-31,149906
North Carolina,,2021-02-01,155824
North Carolina,,2021-02-02,155973
North Carolina,,2021-02-03,170087
North Carolina,,2021-02-04,186914
North Carolina,,2021-02-05,206642
North Carolina,,2021-02-06,230372
North Carolina,,2021-02-07,262031
North Carolina,,2021-02-08,273763
North Carolina,,2021-02-09,280303
North Carolina,,2021-02-10,300991
North Carolina,,2021-02-11,330758
North Carolina,,2021-02-12,370032
North Carolina,,2021-02-13,406851
North Carolina,,2021-02-14,448878
North Carolina,,2021-02-16,483989
North Carolina,,2021-02-17,509113
North Carolina,,2021-02-18,540933
North Carolina,,2021-02-19,616620
North Carolina,,2021-02-20,651958
North Carolina,,2021-02-21,691447
North Carolina,,2021-02-22,706245
North Carolina,,2021-02-23,714869
North Carolina,,2021-02-24,743827
North Carolina,,2021-02-25,771618
North Carolina,,2021-02-26,801324
North Carolina,,2021-02-27,829122
North Carolina,,2021-02-28,859255
North Carolina,,2021-03-01,875367
North Carolina,,2021-03-02,882572
North Carolina,,2021-03-03,904005
North Carolina,,2021-03-04,930616
North Carolina,,2021-03-05,936887
North Carolina,,2021-03-06,963741
North Carolina,,2021-03-07,987326
North Carolina,,2021-03-08,1007844
North Carolina,,2021-03-09,1015937
North Carolina,,2021-03-10,1040603
North Carolina,,2021-03-11,1071902
North Carolina,,2021-03-12,1129823
North Carolina,,2021-03-13,1206651
North Carolina,,2021-03-14,1219606
North Carolina,,2021-03-15,1253054
North Carolina,,2021-03-16,1289585
North Carolina,,2021-03-17,1321297
North Carolina,,2021-03-18,1354397
North Carolina,,2021-03-19,1383634
North Carolina,,2021-03-20,1404292
North Carolina,,2021-03-21,1436129
North Carolina,,2021-03-22,1460412
North Carolina,,2021-03-23,1469139
North Carolina,,2021-03-24,1489849
North Carolina,,2021-03-25,1514708
North Carolina,,2021-03-26,1558659
North Carolina,,2021-03-27,1604103
North Carolina,,2021-03-28,1653037
North Carolina,,2021-03-29,1678682
North Carolina,,2021-03-30,1684002
North Carolina,,2021-03-31,1724042
North Carolina,,2021-04-01,1768023
North Carolina,,2021-04-02,1805265
North Carolina,,2021-04-03,1869358
North Carolina,,2021-04-04,1889924
North Carolina,,2021-04-05,1908886
North Carolina,,2021-04-06,1914300
North Carolina,,2021-04-07,1954634
